ONS.ID,Constituency,Nation,Region,2010.winner,2015.winner,2017.winner,2019.winner,Result.,Runner.up,Majority.2017,Majority.simple,Con.2019,Lab.2019,LDem.2019,Brex.2019,Grn.2019,SNP.2019,PC.2019,UKIP.2019,DUP.2019,SF.2019,SDLP.2019,UUP.2019,Alli.2019,Ind.2019,Oth...Ind,Oth...Ind.1,Turnout.2019,Turnout.2017,Turnout.2015,Turnout.2010,Winner.pct.2019,Runner.up.pct.2019,Con.pct.2019,Lab.pct.2019,LDem.pct.2019,Brex.pct.2019,Grn.pct.2019,SNP.pct.2019,PC.pct.2019,UKIP.pct.2019,DUP.pct.2019,SF.pct.2019,SDLP.pct.2019,UUP.pct.2019,Alli.pct.2019,Ind.pct.2019,Oth...Ind.2,Oth...Ind.3,Con.pct.change.2019,Lab.pct.change.2019,LDem.pct.change.2019,Brex.pct.change.2019,Grn.pct.change.2019,SNP.pct.change.2019,PC.pct.change.2019,UKIP.pct.change.2019,DUP.pct.change.2019,SF.pct.change.2019,SDLP.pct.change.2019,UUP.pct.change.2019,Alli.pct.change.2019,Ind.pct.change.2019,Oth...Ind.4,Oth...Ind.5,1st.place.2017,2nd.place.2017,Con.2017,Lab.2017,LDem.2017,Grn.2017,SNP.2017,PC.2017,UKIP.2017,DUP.2017,SF.2017,SDLP.2017,UUP.2017,Alli.2017,Oth.2017,Con.2015,Lab.2015,LDem.2015,Grn.2015,SNP.2015,PC.2015,UKIP.2015,Oth.2015,leave.vote.pct.2016,pct.18.29,pct.30.44 ,pct.45.64 ,pct.65plus ,born.in.EU.pct ,no.qualifications.pct ,with.degree.pct ,fulltime.students.pct ,student.households.pct ,pct.hhs.2plus.deprivational.indicators ,White.pct ,Mixed.pct ,Indian.pct ,Pakistani.pct ,Bangladeshi.pct ,Chinese.pct ,Other Asian.pct ,Black.pct ,Arab.pct ,Other.pct ,Christian.pct ,Buddhist.pct ,Hindu.pct ,Jewish.pct ,Muslim.pct ,Sikh.pct ,No.religion.pct ,pct.agriculture ,pct.mining ,pct.manufacturing,pct.construction ,pct.wholesale ,pct.transport ,pct.accommodation ,pct.communication ,pct.finance ,pct.real.estate ,pct.professionals ,pct.education ,pct.social work
E14000670,Dover,ENG,SE,Con,Con,Con,Con,hold,Lab,12.4,24.2,28830,16552,2895,0,1371,0,0,0,0,0,0,0,0,916,0,137,66.4,69.7,68.9,70.1,56.9,32.6,56.9,32.6,5.7,0,2.7,0,0,0,0,0,0,0,0,1.8,0,0.3,4.5,-7.4,3.1,0,0.9,0,0,-3.3,0,0,0,0,0,0,0,0,Con,Lab,52.4,40,2.6,1.8,NA,NA,3.3,NA,NA,NA,NA,NA,NA,43.3,30.7,3.1,2.6,NA,NA,20.3,NA,63.1,13.2,18,28,19.8,6.8,25.5,10.3,6.2,0,26.9,96.6,0.9,0.4,0,0.1,0.2,1.2,0.4,0.1,0.2,63.8,0.5,0.7,0.1,0.5,0,26.3,0.9,0.1,5.6,8.5,14.4,10.7,5.5,1.6,2.4,1,4.7,9.9,14.4
E14000671,Dudley North,ENG,WM,Lab,Lab,Lab,Con,gain,Lab,0.1,49,23134,11601,1210,0,739,0,0,0,0,0,0,0,0,0,0,0,59.2,62.7,62.6,63.5,63.1,31.6,63.1,31.6,3.3,0,2,0,0,0,0,0,0,0,0,0,0,0,16.7,-14.9,2.4,0,1.4,0,0,-5.5,0,0,0,0,0,0,0,0,Lab,Con,46.4,46.5,0.9,0.6,NA,NA,5.5,NA,NA,NA,NA,NA,NA,30.8,41.8,1.3,1.4,NA,NA,24,0.8,69.2,15,19.9,24.2,18.4,2.5,32.7,8.4,7.1,0,33,85.5,2.4,3.1,4.6,0.1,0.3,0.7,2.9,0.2,0.2,64.9,0.2,1.2,0,5.3,1.8,20.4,0.1,0.1,14.7,9.7,17.6,4.7,4.5,2.1,2.9,1.2,3.5,9.2,13
E14000672,Dudley South,ENG,WM,Con,Con,Con,Con,hold,Lab,20.2,42.6,24835,9270,1608,0,863,0,0,0,0,0,0,0,0,0,0,0,60.2,62.4,63.3,63,67.9,25.3,67.9,25.3,4.4,0,2.4,0,0,0,0,0,0,0,0,0,0,0,11.5,-10.9,2.8,0,1.4,0,0,-4.7,0,0,0,0,0,0,0,0,Con,Lab,56.4,36.2,1.6,1,NA,NA,4.7,NA,NA,NA,NA,NA,NA,43.8,32.6,2.2,2.5,NA,NA,18.9,NA,70.2,14.7,19.7,25.4,18.8,1.7,31.1,7.9,6.1,0,30.4,92.3,1.8,1.2,2.4,0.1,0.3,0.5,1.2,0.1,0.2,66.2,0.2,0.5,0,2.9,0.6,22.9,0.1,0,15.5,9.2,18.3,4.3,4.1,2.3,2.5,1.1,3.9,9.1,13.2
E14000673,Dulwich and West Norwood,ENG,LDN,Lab,Lab,Lab,Lab,hold,Grn,50.1,29.5,9160,36521,0,571,9211,0,0,73,0,0,0,0,0,0,0,242,65.9,71.9,68.3,66.2,65.5,16.5,16.4,65.5,0,1,16.5,0,0,0.1,0,0,0,0,0,0,0,0.4,-3.1,-4.1,-8,1,14,0,0,0.1,0,0,0,0,0,0,0,0,Lab,Con,19.5,69.6,8,2.5,NA,NA,0,NA,NA,NA,NA,NA,0.4,22.7,54.1,9.8,9.4,NA,NA,3.1,0.8,22.1,18.2,29,21,8.6,18.1,14.2,40.2,9.5,0.3,24.5,59.4,7.8,1.7,0.6,0.5,1.1,1.8,25,0.5,1.6,51.6,1,1.2,0.4,5.5,0.2,30.2,0.1,0.1,1.9,4,9.6,3.3,5.9,8.8,6.1,1.9,13.7,11.3,13
S14000013,Dumfries and Galloway,SCO,SCO,Lab,SNP,Con,Con,hold,SNP,10.9,3.5,22678,4745,3133,0,0,20873,0,0,0,0,0,0,0,0,0,0,69,69.5,75.2,70,44.1,40.6,44.1,9.2,6.1,0,0,40.6,0,0,0,0,0,0,0,0,0,0,0.8,-11.7,3.7,0,0,8.2,0,0,0,0,0,0,0,0,0,0,Con,SNP,43.3,20.9,2.4,NA,32.4,NA,NA,NA,NA,NA,NA,NA,1,29.9,24.7,1.7,NA,41.4,NA,2.3,NA,45.4,12.3,16.9,29.9,21.8,3.5,32.3,NA,5,0.1,NA,98.7,0,0.2,0.1,0,0.2,0.2,NA,0.1,0.1,55.9,0.2,0.1,0,0.3,0.1,35,8.5,0.3,6.9,8.5,16,5.3,7,1.3,1.3,1.2,3.2,7.5,17.2
S14000014,"Dumfriesshire, Clydesdale and Tweeddale",SCO,SCO,Con,Con,Con,Con,hold,SNP,19.3,7.7,22611,4172,3540,0,0,18830,0,0,0,0,0,0,0,0,0,0,71.9,72.4,76.1,68.9,46,38.3,46,8.5,7.2,0,0,38.3,0,0,0,0,0,0,0,0,0,0,-3.4,-8,3.2,0,0,8.2,0,0,0,0,0,0,0,0,0,0,Con,SNP,49.4,16.5,4,NA,30.1,NA,NA,NA,NA,NA,NA,NA,NA,39.8,14.8,2.7,1.6,38.3,NA,2.8,NA,43.9,10.6,17.6,30.7,21.1,3.5,30.9,NA,5,0,NA,99,0,0.2,0.1,0,0.1,0.1,NA,0,0,55.6,0.3,0.1,0,0.2,0,35.3,8,0.8,8.9,8.7,14.5,4.7,6.5,1.6,2.6,1.3,4.4,7.7,14.9
S14000015,Dundee East,SCO,SCO,SNP,SNP,SNP,SNP,hold,Con,15.4,29.5,10986,6045,3573,0,0,24361,0,0,0,0,0,0,0,312,0,0,68.4,65.2,72,62,53.8,24.3,24.3,13.4,7.9,0,0,53.8,0,0,0,0,0,0,0,0.7,0,0,-3.1,-12.6,4.1,0,0,11,0,0,0,0,0,0,0,0,0,0,SNP,Con,27.4,26,3.8,NA,42.8,NA,NA,NA,NA,NA,NA,NA,NA,15,19.9,2.9,1.9,59.7,NA,NA,0.7,38.3,14.9,18.4,27.7,18.4,4.7,25.3,NA,8.9,0.7,NA,96.5,0,0.5,1.1,0.1,0.5,0.3,NA,0.3,0.1,51.3,0.2,0.2,0,1.7,0.1,39.9,0.9,1,7.5,7.4,16.6,3.7,5.7,3.3,2.5,1.1,4.1,10.6,17.6
S14000016,Dundee West,SCO,SCO,Lab,SNP,SNP,SNP,hold,Lab,13.6,15.8,5149,10096,2468,1271,0,22355,0,0,0,0,0,0,0,0,0,240,64.5,61.7,67.5,58.9,53.8,24.3,12.4,24.3,5.9,3.1,0,53.8,0,0,0,0,0,0,0,0,0,0.6,-3.8,-8.8,2.8,3.1,0,7.1,0,0,0,0,0,0,0,0,0,0,SNP,Lab,16.2,33.1,3.1,NA,46.7,NA,NA,NA,NA,NA,NA,NA,1,8.6,23.7,2.4,2.7,61.9,NA,NA,0.7,41.2,25.8,17.2,24.2,16.2,8,26.3,NA,20.5,3.8,NA,93,0,1.2,1.3,0.2,1.1,0.7,NA,0.6,0.1,48.8,0.3,0.6,0.1,2.8,0.1,40.2,0.7,0.4,7.1,6.9,17.1,3.5,7.2,3.5,2.1,1.1,3.7,10.2,19.7
S14000017,Dunfermline and West Fife,SCO,SCO,Lab,SNP,SNP,SNP,hold,Lab,1.6,20,11207,13028,4262,0,1258,23727,0,0,0,0,0,0,0,0,0,0,69.8,67.4,71.6,66.3,44.4,24.4,21,24.4,8,0,2.4,44.4,0,0,0,0,0,0,0,0,0,0,-3.7,-9.5,2.1,0,2.4,8.9,0,0,0,0,0,0,0,0,0,0,SNP,Lab,24.7,33.9,5.9,NA,35.5,NA,NA,NA,NA,NA,NA,NA,NA,11.9,31.7,4,2.1,50.3,NA,NA,NA,40,13.5,21.8,28.1,15.2,3.8,24.3,NA,6.1,0,NA,98,0,0.3,0.5,0,0.3,0.2,NA,0.1,0.1,44.6,0.2,0.1,0,0.7,0.1,47.2,0.8,0.7,8.8,7.9,13.9,4.5,5.1,4.5,8.8,0.9,4.7,7.4,13.4
W07000061,Dwyfor Meirionnydd,WAL,WAL,PC,PC,PC,PC,hold,Con,16,24.3,9707,3998,0,1776,0,0,14447,0,0,0,0,0,0,0,0,0,67.5,67.9,65.1,63.7,48.3,32.4,32.4,13.4,0,5.9,0,0,48.3,0,0,0,0,0,0,0,0,0,3.3,-7.3,-3.1,5.9,0,0,3.2,-2,0,0,0,0,0,0,0,0,PC,Con,29.1,20.7,3.1,NA,NA,45.1,2,NA,NA,NA,NA,NA,NA,22.7,13.5,4,3.4,NA,40.9,10.8,4.8,48.4,11.3,15.8,28.8,25.3,2.6,25.3,13.2,5.6,0,26.1,98.6,0.6,0.1,0.1,0.1,0.1,0.2,0.1,0.2,0,63.3,0.3,0.1,0,0.3,0,26.9,5.3,0.4,6.4,10.6,14.5,3.4,11.2,1.4,1.2,1.1,3.7,10.3,13.5
E14000674,Ealing Central and Acton,ENG,LDN,Con,Lab,Lab,Lab,hold,Con,25,38.1,14832,28132,9444,664,1735,0,0,0,0,0,0,0,0,0,0,0,72.6,74.6,71.4,74.3,51.3,27.1,27.1,51.3,17.2,1.2,3.2,0,0,0,0,0,0,0,0,0,0,0,-7.6,-8.4,11.6,1.2,3.2,0,0,0,0,0,0,0,0,0,0,0,Lab,Con,34.7,59.7,5.6,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,42.7,43.2,6.1,3.6,NA,NA,3.8,0.6,28.2,20.5,28.1,20.8,10.7,31.9,11.6,40.1,10,0.7,22.9,63.3,5.1,5.4,1.9,0.4,1.8,6.3,9.1,4.2,2.6,49,1.7,3.2,0.6,13.4,1.5,22.4,0,0.3,4,6.4,11.7,4.4,6.4,11.6,5.3,2.1,12.4,9.6,9.1
E14000675,Ealing North,ENG,LDN,Lab,Lab,Lab,Lab,hold,Con,37.5,24.7,15767,28036,4370,0,1458,0,0,0,0,0,0,0,0,0,0,0,66.8,70.2,65.7,70.2,56.5,31.8,31.8,56.5,8.8,0,2.9,0,0,0,0,0,0,0,0,0,0,0,3.3,-9.5,6.4,0,1.5,0,0,-1.8,0,0,0,0,0,0,0,0,Lab,Con,28.5,66,2.4,1.4,NA,NA,1.8,NA,NA,NA,NA,NA,NA,29.7,55.1,3.2,3.4,NA,NA,8.1,0.4,48.8,17.5,24.6,22,11.1,28.9,19,21.9,10.3,0.2,29.9,49.9,4.6,10.6,3.7,0.6,1.1,10.5,13,3.1,3,50.3,1.3,10.1,0.2,15.5,3.2,12.1,0,0.1,5,10.4,15.6,8.5,6.1,6,3.3,1.7,6.7,8.9,10.7
E14000676,"Ealing, Southall",ENG,LDN,Lab,Lab,Lab,Lab,hold,Con,49,19,9594,25678,3933,867,1688,0,0,0,0,0,0,0,0,0,0,457,65.4,69.3,66.1,70.8,60.8,22.7,22.7,60.8,9.3,2.1,4,0,0,0,0,0,0,0,0,0,0,1.1,1.4,-9.5,5.1,2.1,1.7,0,0,-1.1,0,0,0,0,0,0,0,0,Lab,Con,21.3,70.3,4.2,2.3,NA,NA,1.1,NA,NA,NA,NA,NA,0.8,21.7,65,3.6,4.6,NA,NA,4.1,1.1,44.3,20,24.6,21.7,10.4,15.6,19.4,24,12.9,0.5,33.8,30.4,3.4,29.6,8.1,0.7,0.7,11.7,10.5,1.1,3.8,29.3,0.6,13.2,0.2,18.8,21.6,9.7,0.1,0.1,5.3,7,16.6,9.9,8.1,6.9,3.4,1.4,6.5,8.4,9.5
E14000677,Easington,ENG,NE,Lab,Lab,Lab,Lab,hold,Con,41,60.7,9142,15723,1526,6744,0,0,0,0,0,0,0,0,0,1445,0,0,56.5,58.3,56.1,54.7,45.5,26.4,26.4,45.5,4.4,19.5,0,0,0,0,0,0,0,0,0,4.2,0,0,3.7,-18.2,3.1,19.5,-1.1,0,0,-4.7,0,0,0,0,0,0,0,0,Lab,Con,22.7,63.7,1.3,1.1,NA,NA,4.7,NA,NA,NA,NA,NA,6.5,12.9,61,2.4,2.1,NA,NA,18.7,2.8,66.6,15.5,18.8,27.3,17.7,2.3,33.5,7,6.5,0.2,38,98.7,0.5,0.3,0.1,0.1,0.1,0.1,0.1,0,0.1,74.5,0.1,0.1,0,0.3,0.2,19.3,0.4,0.5,15.3,7.5,14.3,5.2,4.6,1.8,2.9,1.2,2.7,8.4,14.2
N06000005,East Antrim,NI,NI,,,DUP,DUP,hold,Alli,NA,NA,1043,0,0,0,685,0,0,0,16871,2120,902,5475,10165,0,0,0,57.5,60.6,NA,NA,45.3,NA,2.8,0,0,0,1.8,0,0,0,45.3,5.7,2.4,14.7,27.3,0,0,0,0.3,0,0,0,1.8,0,0,0,-12,-3.6,-1,2.8,11.7,0,0,0,DUP,Alliance,2.5,NA,NA,NA,NA,NA,NA,57.3,9.3,3.4,11.9,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E14000678,East Devon,ENG,SW,Con,Con,Con,Con,hold,Ind,12.8,50.8,32577,2870,1771,0,711,0,0,0,0,0,0,0,0,26144,0,0,73.8,73.3,73.7,72.6,50.8,NA,50.8,4.5,2.8,0,1.1,0,0,0,0,0,0,0,0,40.8,0,0,2.3,-6.9,0.4,0,1.1,0,0,-2,0,0,0,0,0,0,0,0,Con,Ind,48.5,11.4,2.4,NA,NA,NA,2,NA,NA,NA,NA,NA,35.7,46.4,10.2,6.8,NA,NA,NA,12.6,24,50.5,11,16.3,27.7,26.7,4.4,19.4,16.7,5.4,0,19,98.2,0.8,0.2,0,0.1,0.2,0.3,0.2,0.1,0.1,65,0.3,0.1,0.1,0.3,0,25.8,1.6,0.1,4.8,8.1,15.7,4,7.2,2.6,2.8,1.6,6.5,9.9,14.3
S14000018,East Dunbartonshire,SCO,SCO,LDem,SNP,LDem,SNP,gain,LDem,10.3,0.3,7455,4839,19523,0,916,19672,0,208,0,0,0,0,0,221,197,0,80.3,78.1,81.9,75.2,37.1,36.8,14.1,9.1,36.8,0,1.7,37.1,0,0.4,0,0,0,0,0,0.4,0.4,0,-0.5,-5.4,-3.8,0,1.7,6.8,0,0.4,0,0,0,0,0,0,0,0,LDem,SNP,14.6,14.5,40.6,NA,30.3,NA,NA,NA,NA,NA,NA,NA,NA,8.6,12.3,36.3,1.5,40.3,NA,1,NA,26.7,11.6,16.9,30.7,20.5,2.1,17.9,NA,9.2,0,NA,95,0,1.9,0.9,0.1,0.8,0.4,NA,0.2,0.2,62.4,0.2,0.7,0.1,1.2,1.1,27.9,0.3,0.2,5.9,7.5,13.4,4.1,4.1,3.9,6.4,1.8,7.1,13.1,15.8
E14000679,East Ham,ENG,LDN,Lab,Lab,Lab,Lab,hold,Con,70.4,7.9,8527,41703,2158,1107,883,0,0,0,0,0,0,0,0,0,250,0,61.9,67.5,59.8,55.5,76.3,15.6,15.6,76.3,4,2,1.6,0,0,0,0,0,0,0,0,0,0.5,0,2.8,-6.9,2.8,2,0.8,0,0,-1.2,0,0,0,0,0,0,0,0,Lab,Con,12.8,83.2,1.2,0.8,NA,NA,1.2,NA,NA,NA,NA,NA,0.8,12.1,77.6,1.6,2.5,NA,NA,5,1.2,46.9,25.7,24.7,16.4,6.6,17.6,20.5,22.9,19.8,1.7,37.6,23.1,3.9,18.5,13.3,13.1,1,8,15.9,1.1,2.3,33.4,0.7,12.5,0.1,37.4,2.9,7,0.1,0,3.2,7.4,19.8,6.9,11.4,4.3,4.9,1.6,4.9,8.3,9.6
E14000680,East Hampshire,ENG,SE,Con,Con,Con,Con,hold,LDem,46.6,34.6,33446,6287,13750,0,2600,0,0,616,0,0,0,0,0,0,196,0,74.4,74.7,71.1,71,58.8,24.2,58.8,11.1,24.2,0,4.6,0,0,1.1,0,0,0,0,0,0,0.3,0,-4.8,-5.9,9,0,1.4,0,0,1.1,0,0,0,0,0,0,0,0,Con,Lab,63.6,17,15.2,3.2,NA,NA,NA,NA,NA,NA,NA,NA,1,60.7,10.1,11.1,6.1,NA,NA,12,NA,48.7,11.5,18.7,28.9,18.9,6.5,17,20.3,6.4,0,15.6,96.3,1.2,0.5,0,0.1,0.3,0.8,0.5,0.1,0.1,64.6,0.3,0.3,0.1,0.4,0,26.2,1.4,0.1,8.2,8.1,14.4,3.4,4.4,6.2,3.7,1.4,8.8,10.5,11.1
S14000019,"East Kilbride, Strathaven and Lesmahagow",SCO,SCO,Lab,SNP,SNP,SNP,hold,Lab,7.2,23.6,11961,12791,3760,0,1153,26113,0,559,0,0,0,0,0,0,0,0,69.4,67.3,72.9,66.6,46.4,22.7,21.2,22.7,6.7,0,2,46.4,0,1,0,0,0,0,0,0,0,0,-4.1,-9,3.8,0,2,7.5,0,-0.2,0,0,0,0,0,0,0,0,SNP,Lab,25.3,31.7,2.9,NA,38.9,NA,1.2,NA,NA,NA,NA,NA,NA,11.8,28.3,1.7,NA,55.6,NA,2,0.5,38,13.8,19.5,28.9,17.1,2.1,25.2,NA,7.6,0,NA,97.7,0,0.5,0.5,0,0.3,0.2,NA,0.1,0.1,57.4,0.1,0.2,0.1,0.6,0.2,34,1,0.4,9.6,8.5,16.6,5,4.5,2.7,4.5,1.1,4.2,7.6,13.9
N06000006,East Londonderry,NI,NI,,,DUP,DUP,hold,SDLP,NA,NA,0,0,0,0,0,0,0,0,15765,6128,6158,3599,5921,1731,0,0,56.8,61.2,NA,NA,40.1,NA,0,0,0,0,0,0,0,0,40.1,15.6,15.7,9.2,15.1,4.4,0,0,-0.8,0,0,0,0,0,0,0,-8,-10.9,4.9,1.6,8.9,0,0,0,DUP,SF,0.8,NA,NA,NA,NA,NA,NA,48.1,26.5,10.8,7.6,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S14000020,East Lothian,SCO,SCO,Lab,SNP,Lab,SNP,gain,Lab,5.5,6.6,15523,17270,4071,0,0,21156,0,493,0,0,0,0,0,0,0,0,71.7,70.6,74.2,66.9,36.2,29.5,26.5,29.5,7,0,0,36.2,0,0.8,0,0,0,0,0,0,0,0,-3.1,-6.6,3.9,0,0,5.6,0,0.8,0,0,0,0,0,0,0,0,Lab,SNP,29.6,36.1,3.1,NA,30.6,NA,NA,NA,NA,NA,NA,NA,0.7,19.5,31,2.6,2.1,42.5,NA,2,0.3,35.4,12.7,19.5,28.6,17.8,4.8,25.1,NA,7.1,0.1,NA,98.3,0,0.3,0.3,0,0.2,0.1,NA,0.1,0,51.5,0.2,0.1,0,0.5,0.1,40.9,2.3,0.3,5.4,8.4,14.1,4.3,5.3,2.1,7.4,1.3,6.2,8,15.2
S14000021,East Renfrewshire,SCO,SCO,Lab,SNP,Con,SNP,gain,Con,8.8,9.8,19451,6855,4174,0,0,24877,0,0,0,0,0,0,0,0,0,0,76.6,76.7,81.1,77.3,44.9,35.1,35.1,12.4,7.5,0,0,44.9,0,0,0,0,0,0,0,0,0,0,-4.9,-14.3,5.4,0,0,13.7,0,0,0,0,0,0,0,0,0,0,Con,SNP,40,26.7,2.1,NA,31.2,NA,NA,NA,NA,NA,NA,NA,NA,22,34,1.9,NA,40.6,NA,1.6,NA,25.7,12,18,29.4,18,2.2,19.2,NA,9.6,0,NA,94.1,0,1.2,3.1,0,0.5,0.3,NA,0.1,0.1,59.8,0.2,0.4,2.6,3.3,0.6,26.5,0.5,0.2,6.1,6.6,15.6,4,4.8,3.5,5.8,1.8,7.1,11.7,15.2
E14000681,East Surrey,ENG,SE,Con,Con,Con,Con,hold,LDem,40.4,40.3,35624,8247,11584,0,2340,0,0,0,0,0,0,0,0,1374,0,521,71.8,72.2,70.4,71.1,59.7,19.4,59.7,13.8,19.4,0,3.9,0,0,0,0,0,0,0,0,2.3,0,0.9,0.1,-5.4,8.9,0,2,0,0,-3.8,0,0,0,0,0,0,0,0,Con,Lab,59.6,19.2,10.5,1.9,NA,NA,3.8,NA,NA,NA,NA,NA,5,57.4,11.8,9.2,3.8,NA,NA,17,0.6,54.2,12.1,20.1,28,17.8,5.9,17.2,18.5,6.2,0,15.8,93.5,2.1,0.9,0.3,0.2,0.6,1,1.1,0.1,0.3,63.9,0.4,0.7,0.1,1,0.1,26,0.5,0.1,4.7,9.3,14,6.3,4.1,4.8,7.9,1.7,8.7,9.2,11.2
E14000682,East Worthing and Shoreham,ENG,SE,Con,Con,Con,Con,hold,Lab,9.6,14,27104,19663,4127,0,2006,0,0,0,0,0,0,0,0,255,0,0,70.7,70.3,67.2,65.4,51,37,51,37,7.8,0,3.8,0,0,0,0,0,0,0,0,0.5,0,0,2.1,-2.3,3.1,0,1.4,0,0,-2.7,0,0,0,0,0,0,0,0,Con,Lab,48.9,39.3,4.7,2.4,NA,NA,2.7,NA,NA,NA,NA,NA,1.9,49.5,19.5,6.7,5.2,NA,NA,16.6,2.5,53.7,12.3,20.1,26.6,20.2,5.1,23.6,12.3,6,0.1,24.1,95,1.6,0.5,0.1,0.5,0.4,0.9,0.6,0.2,0.2,58.1,0.5,0.3,0.3,1.1,0.1,31.3,0.2,0.1,8.5,9.1,16.3,4.7,4.1,3.2,5.5,1.5,5.3,8.9,15.3
E14000683,East Yorkshire,ENG,YH,Con,Con,Con,Con,hold,Lab,27.8,43.2,33988,11201,4219,0,1675,0,0,0,0,0,0,0,0,1686,0,0,65.3,66.6,61.7,63.8,64.4,21.2,64.4,21.2,8,0,3.2,0,0,0,0,0,0,0,0,3.2,0,0,6.1,-9.3,4,0,1.5,0,0,-3.7,0,0,0,0,0,0,0,0,Con,Lab,58.3,30.5,4,1.7,NA,NA,3.7,NA,NA,NA,NA,NA,1.9,50.6,20.7,5.9,3.5,NA,NA,17.9,1.4,63.3,10.8,17.2,29.9,23.5,3.4,26.9,11.3,5.6,0,24.7,98.5,0.6,0.2,0.1,0,0.2,0.2,0.2,0.1,0,68.7,0.2,0.1,0.1,0.2,0,23,4.4,0.2,10.5,8.2,17.1,4.2,6.6,1.8,2,1.2,4.7,10.1,12.8
E14000684,Eastbourne,ENG,SE,LDem,Con,LDem,Con,gain,LDem,2.8,21.6,26951,3848,22620,1530,0,0,0,0,0,0,0,0,0,185,0,0,69.5,72.9,67.6,67,48.9,41,48.9,7,41,2.8,0,0,0,0,0,0,0,0,0,0.3,0,0,4.8,-1.1,-5.9,2.8,-0.9,0,0,0,0,0,0,0,0,0,0,0,LDem,Con,44.1,8.1,46.9,0.9,NA,NA,0,NA,NA,NA,NA,NA,NA,39.6,7.8,38.2,2.6,NA,NA,11.6,0.3,57.6,14.3,18.1,25.3,23.1,10.2,23.4,12.7,8.6,0.6,25.9,94.3,1.7,0.7,0.1,0.3,0.6,1.1,0.7,0.2,0.3,60.1,0.5,0.4,0.2,1.4,0,28.8,0.2,0,5.4,8.3,18.2,4.3,7.2,2.1,3.2,1.5,4.6,10.8,18.4
E14000685,Eastleigh,ENG,SE,LDem,Con,Con,Con,hold,LDem,24.7,26.5,32690,7559,17083,0,1639,0,0,0,0,0,0,0,0,0,0,0,70.3,70.5,69.7,69.3,55.4,29,55.4,12.8,29,0,2.8,0,0,0,0,0,0,0,0,0,0,0,5,-7.2,3.3,0,1.5,0,0,-2.6,0,0,0,0,0,0,0,0,Con,LD,50.4,20,25.7,1.3,NA,NA,2.6,NA,NA,NA,NA,NA,NA,42.3,12.9,25.8,2.7,NA,NA,15.8,0.4,54,14.4,21.1,27.2,15.6,4.8,18.5,14.3,5.8,0,18.6,95.1,1.4,1.4,0.1,0.2,0.4,0.5,0.5,0.1,0.2,61.6,0.3,0.6,0.1,0.7,0.5,29,0.3,0.1,9.1,9.1,16.6,6,4.4,4.2,4.9,1.3,6.2,9.2,11.7
E14000686,Eddisbury,ENG,NW,Con,Con,Con,Con,hold,Lab,23.3,34.8,30095,11652,9582,0,1191,0,0,451,0,0,0,0,0,0,0,0,71.9,73,69,69.5,56.8,22,56.8,22,18.1,0,2.2,0,0,0.9,0,0,0,0,0,0,0,0,-0.1,-11.6,12.6,0,0.7,0,0,-1.3,0,0,0,0,0,0,0,0,Con,Lab,56.9,33.6,5.5,1.5,NA,NA,2.2,NA,NA,NA,NA,NA,0.3,51,23.6,9.1,3.4,NA,NA,12.2,0.6,52.2,11.4,18.3,29.6,19.8,2.6,21.7,17.9,6.4,0,21,98.5,0.7,0.2,0.1,0.1,0.2,0.2,0.1,0,0,72.6,0.2,0.1,0.1,0.3,0,19.9,3.9,0.4,12.1,6.9,16.6,4.3,5.2,3.1,4.1,1.6,7.1,9.4,10.6
S14000022,Edinburgh East,SCO,SCO,Lab,SNP,SNP,SNP,hold,Lab,7.8,21.8,6549,12748,3289,0,2064,23165,0,0,0,0,0,0,0,0,0,0,68.9,66,71.2,65.4,48.4,26.7,13.7,26.7,6.9,0,4.3,48.4,0,0,0,0,0,0,0,0,0,0,-4.9,-8,2.7,0,4.3,5.9,0,0,0,0,0,0,0,0,0,0,SNP,Lab,18.6,34.7,4.2,NA,42.5,NA,NA,NA,NA,NA,NA,NA,NA,9.9,29.9,2.8,6,49.2,NA,1.9,0.2,30.5,29.3,21.3,21.6,13.2,16.2,19.8,NA,23.1,4.9,NA,90.3,0,1.4,1.7,0.3,2.2,1.3,NA,0.5,0.3,40.8,0.7,0.7,0.2,3.2,0.3,46.2,0.3,0.2,3,5,13,4.2,10.4,3.6,8.5,1.3,7.2,10.1,14.3
