"","ONS.ID","Constituency","Nation","Region","2010.winner.winner","2015.winner.winner","2017.winner.winner","2019.winner.winner","Result.","Runner.up","Majority.2017","Majority.simple","X","Con.2019","Lab.2019","LDem.2019","Brex.2019","Grn.2019","SNP.2019","PC.2019","UKIP.2019","DUP.2019","SF.2019","SDLP.2019","UUP.2019","Alli.2019","Ind.2019","Oth...Ind","Oth...Ind.1","X.1","Turnout.2019","Turnout.2017","Turnout.2015","Turnout.2010","X.2","Winner.pct.2019","Runner.up.pct.2019","X.3","Con.pct.2019.pct.2019","Lab.pct.2019.pct.2019","LDem.pct.2019.pct.2019","Brex.pct.2019.pct.2019","Grn.pct.2019.pct.2019","SNP.pct.2019.pct.2019","PC.pct.2019.pct.2019","UKIP.pct.2019.pct.2019","DUP.pct.2019.pct.2019","SF.pct.2019.pct.2019","SDLP.pct.2019.pct.2019","UUP.pct.2019.pct.2019","Alli.pct.2019.pct.2019","Ind.pct.2019","Oth...Ind.2","Oth...Ind.3","X.4","Con.pct.change.29.pct.change.2019","Lab.pct.change.29.pct.change.2019","LDem.pct.change.29.pct.change.2019","Brex.pct.change.29.pct.change.2019","Grn.pct.change.29.pct.change.2019","SNP.pct.change.29.pct.change.2019","PC.pct.change.29.pct.change.2019","UKIP.pct.change.29.pct.change.2019","DUP.pct.change.29.pct.change.2019","SF.pct.change.29.pct.change.2019","SDLP.pct.change.29.pct.change.2019","UUP.pct.change.29.pct.change.2019","Alli.pct.change.29.pct.change.2019","Ind.pct.change.2019","Oth...Ind.4","Oth...Ind.5","X.5","1st.place.2017","2nd.place.2017","Con.2017","Lab.2017","LDem.2017","Grn.2017","SNP.2017","PC.2017","UKIP.2017","DUP.2017","SF.2017","SDLP.2017","UUP.2017","Alli.2017","Oth.2017","Con.2015","Lab.2015","LDem.2015","Grn.2015","SNP.2015","PC.2015","UKIP.2015","Oth.2015","leave.vote.pct.2016","pct.18.29","pct.30.44 ","pct.45.64 ","pct.65plus ","born.in.EU.pct ","no.qualifications.pct ","with.degree.pct ","fulltime.students.pct ","student.households.pct ","pct.hhs.2plus.deprivational.indicators ","White.pct ","Mixed.pct ","Indian.pct ","Pakistani.pct ","Bangladeshi.pct ","Chinese.pct ","Other Asian.pct ","Black.pct ","Arab.pct ","Other.pct ","Christian.pct ","Buddhist.pct ","Hindu.pct ","Jewish.pct ","Muslim.pct ","Sikh.pct ","No.religion.pct ","pct.agriculture ","pct.mining ","pct.manufacturing","pct.construction ","pct.wholesale ","pct.transport ","pct.accommodation ","pct.communication ","pct.finance ","pct.real.estate ","pct.professionals ","pct.education ","pct.social work"
"68","E14000580","Bolton West","ENG","NW","Lab","Con","Con","Con","hold","Lab",1.8,18,NA,"27,255","18,400","2,704","","939","","","","","","","","","","","",NA,"67.4",70.1,66.8,66.8,NA,55.3,37.3,NA,55.3,37.3,5.5,0,1.9,0,0,0,0,0,0,0,0,0,0,0,NA,7.4,-8.8,2.6,0,1.9,0,0,-3.1,0,0,0,0,0,0,0,0,NA,"Con","Lab",47.9,46.1,2.9,NA,NA,NA,3.1,NA,NA,NA,NA,NA,NA,40.6,39,4,NA,NA,NA,15.3,1.1,55.5,13.8,20.2,28.2,16.5,2.7,22.1,15.9,6.6,0,23.5,93.1,1.4,2.6,1.2,0,0.3,0.4,0.7,0.1,0.2,71.7,0.2,1.6,0,2.6,0,17.9,0.2,0.1,10.4,8.6,17.2,4.2,4.5,2.7,3.8,1.5,6.2,10,13.3
"69","E14000581","Bootle","ENG","NW","Lab","Lab","Lab","Lab","hold","Con",72,70.3,NA,"4,510","39,066","1,822","2,610","1,166","","","","","","","","","","","",NA,"65.7",69,64.4,57.8,NA,79.4,9.2,NA,9.2,79.4,3.7,5.3,2.4,0,0,0,0,0,0,0,0,0,0,0,NA,-2.8,-4.6,2,5.3,1,0,0,0,0,0,0,0,0,0,0,0,NA,"Lab","Con",12,84,1.7,1.4,NA,NA,0,NA,NA,NA,NA,NA,0.8,8.1,74.5,2.2,3.3,NA,NA,10.9,1.1,54.9,16.2,19.1,27,15.9,2.5,31.2,9,7.8,0,37.4,97.6,1,0.1,0.1,0.1,0.3,0.2,0.3,0.1,0.2,78.2,0.2,0.2,0.1,0.4,0,14.6,0.1,0.1,6.3,7.4,16.4,6.6,5.1,2.2,4.9,1.4,3.9,8.7,15.1
"70","E14000582","Boston and Skegness","ENG","EM","Con","Con","Con","Con","hold","Lab",38.6,61.4,NA,"31,963","6,342","1,963","","","","","","","","","","","1,428","","",NA,"60.2",62.7,63.9,61.1,NA,76.7,15.2,NA,76.7,15.2,4.7,0,0,0,0,0,0,0,0,0,0,3.4,0,0,NA,13.1,-9.8,2.9,0,-1.3,0,0,-7.7,0,0,0,0,0,0,0,0,NA,"Con","Lab",63.6,25,1.8,1.3,NA,NA,7.7,NA,NA,NA,NA,NA,0.7,43.8,16.5,2.3,1.8,NA,NA,33.8,1.7,75,13.8,17.6,27.8,21.5,17.8,34.8,5.8,5,0,32.5,97.3,1,0.4,0.2,0.1,0.2,0.3,0.4,0.1,0.1,70.3,0.2,0.2,0.1,0.6,0.1,21.2,4.9,0.1,14.6,6.3,20.1,4.9,7.5,0.9,1,1.2,2.8,7.1,13.8
"71","E14000583","Bosworth","ENG","EM","Con","Con","Con","Con","hold","Lab",32.6,46.6,NA,"36,056","9,778","9,096","","1,502","","","","","","","","","","","",NA,"69.2",68.8,67.2,70.2,NA,63.9,17.3,NA,63.9,17.3,16.1,0,2.7,0,0,0,0,0,0,0,0,0,0,0,NA,7.2,-6.8,-1.2,0,0.8,0,0,0,0,0,0,0,0,0,0,0,NA,"Con","Lab",56.7,24.1,17.3,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.8,17.5,22.3,NA,NA,NA,17.4,NA,60.8,12.6,19.9,28.9,18.3,3.1,24.8,12.9,5.5,0,21,96.8,1,1.1,0.1,0.1,0.2,0.3,0.2,0.1,0.1,64.7,0.2,0.6,0,0.5,0.3,26.8,1,0.3,13.9,8.3,18.7,5.7,4.3,2.6,2.8,1,5.4,9.7,10.5
"72","E14000584","Bournemouth East","ENG","SW","Con","Con","Con","Con","hold","Lab",16.3,17.9,NA,"24,926","16,120","5,418","","2,049","","","","","","","","","761","","",NA,"66.5",65.2,62.3,61.9,NA,50.6,32.7,NA,50.6,32.7,11,0,4.2,0,0,0,0,0,0,0,0,1.5,0,0,NA,-1.3,-2.9,4.5,0,1.7,0,0,-2.9,0,0,0,0,0,0,0,0,NA,"Con","Lab",51.9,35.6,6.5,2.5,NA,NA,2.9,NA,NA,NA,NA,NA,0.6,49.2,16.6,8.4,7.3,NA,NA,16.5,2,53.5,17.8,22.5,23.9,17.2,14.1,18.6,16.7,9.8,1.4,25,91.7,2.3,1.2,0.1,0.2,1.1,1.4,1.1,0.3,0.6,58.9,0.7,0.7,0.7,1.8,0.1,28.7,0.2,0.1,6.9,7.3,16.2,4.2,7.6,3.7,8.8,1.9,5.1,9.2,14.7
"73","E14000585","Bournemouth West","ENG","SW","Con","Con","Con","Con","hold","Lab",17.3,22.1,NA,"24,550","14,400","4,931","","2,096","","","","","","","","","","","",NA,"62",60.8,58,58.1,NA,53.4,31.3,NA,53.4,31.3,10.7,0,4.6,0,0,0,0,0,0,0,0,0,0,0,NA,-0.1,-4.9,4.1,0,1.8,0,0,0,0,0,0,0,0,0,0,0,NA,"Con","Lab",53.5,36.2,6.6,2.8,NA,NA,NA,NA,NA,NA,NA,NA,0.9,48.2,17.7,7.9,7.4,NA,NA,18.5,0.2,57.9,23.3,19.7,22.2,18.3,10.6,20.9,13.9,16,2.9,25.7,92.7,2.1,0.9,0.1,0.2,0.9,1.4,0.8,0.4,0.4,55.5,0.6,0.6,0.6,1.6,0.1,32.6,0.1,0.1,7.6,7.7,18.3,4.3,8.4,3.3,8.3,1.7,4.9,8.4,12.7
"74","E14000586","Bracknell","ENG","SE","Con","Con","Con","Con","hold","Lab",28.6,36.5,NA,"31,894","12,065","7,749","","2,089","","","","","","","","","553","","",NA,"68.6",70.6,67.9,67.8,NA,58.7,22.2,NA,58.7,22.2,14.3,0,3.8,0,0,0,0,0,0,0,0,1,0,0,NA,-0.1,-8,6.8,0,3.8,0,0,-2.7,0,0,0,0,0,0,0,0,NA,"Con","Lab",58.8,30.2,7.5,NA,NA,NA,2.7,NA,NA,NA,NA,NA,0.8,55.8,16.9,7.5,4.1,NA,NA,15.7,NA,53.3,14.6,22.5,26.4,13.2,7.7,16.5,18.5,6.2,0,16.8,90.9,2,1.6,0.4,0.2,0.5,2.3,1.9,0.1,0.3,60,0.7,1.5,0.3,1.1,0.4,29,0.2,0.2,6.6,7.4,16.6,5.3,4.5,9.9,2.8,1.3,7.4,8.8,10.3
"75","E14000587","Bradford East","ENG","YH","LDem","Lab","Lab","Lab","hold","Con",45,41.1,NA,"9,681","27,825","3,316","2,700","662","","","","","","","","","","","",NA,"60.4",64.8,62.6,62.1,NA,63,21.9,NA,21.9,63,7.5,6.1,1.5,0,0,0,0,0,0,0,0,0,0,0,NA,1.5,-2.4,5.7,6.1,0.9,0,0,-3,0,0,0,0,0,0,0,0,NA,"Lab","Con",20.4,65.4,1.8,0.6,NA,NA,3,NA,NA,NA,NA,NA,8.8,11.3,46.6,29.5,2.1,NA,NA,9.9,0.5,57.9,18.1,21.4,20,10.3,7.2,32.9,9.9,9.7,0.2,36.3,53.1,3.1,3.2,30,3.6,0.3,2.3,2.5,0.9,1.1,36.8,0.1,0.7,0,36.9,2.2,17.1,0.1,0.1,11.4,6,19.2,6.8,7.1,2.5,4.5,1.2,3.7,10.2,11.6
"76","E14000588","Bradford South","ENG","YH","Lab","Lab","Lab","Lab","hold","Con",16.3,5.9,NA,"16,044","18,390","1,505","2,819","983","","","","","","","","","","","",NA,"57.6",60.6,59.1,59.8,NA,46.3,40.4,NA,40.4,46.3,3.8,7.1,2.5,0,0,0,0,0,0,0,0,0,0,0,NA,2.2,-8.2,2.5,7.1,1.6,0,0,-4.3,0,0,0,0,0,0,0,0,NA,"Lab","Con",38.2,54.5,1.3,0.9,NA,NA,4.3,NA,NA,NA,NA,NA,0.9,26.3,43.4,2.9,3.3,NA,NA,24.1,NA,62.7,16.2,20.7,24.3,13,5.7,30.9,9,7.4,0,31.5,78.9,3.3,3.1,10.1,0.3,0.3,0.9,2.1,0.6,0.6,53.1,0.2,1.7,0,12.3,0.9,25.6,0.2,0.1,12.3,7.8,18.7,5.5,4.6,2.1,5.4,1.2,3.9,9.5,12.8
"77","E14000589","Bradford West","ENG","YH","Lab","Lab","Lab","Lab","hold","Con",48.1,61,NA,"6,717","33,736","1,349","1,556","813","","","","","","","","","90","","",NA,"62.6",67.4,63.6,64.9,NA,76.2,15.2,NA,15.2,76.2,3,3.5,1.8,0,0,0,0,0,0,0,0,0.2,0,0,NA,-1.4,11.5,1.4,3.5,0.7,0,0,-1.9,0,0,0,0,0,0,0,0,NA,"Lab","Con",16.6,64.7,1.6,1.1,NA,NA,1.9,NA,NA,NA,NA,NA,14.2,15.3,49.6,2.9,2.7,NA,NA,7.8,21.7,49.4,22.5,21.4,17.5,9.3,10.8,30.6,13.9,16.4,1.3,36.5,37.1,2.8,4.7,43.3,2.8,0.8,3,2.9,1.5,1.3,28.2,0.2,1.6,0.1,51.3,0.9,11.3,0.2,0,10.5,4.6,19,7.3,7.6,2.5,4.4,1.2,3.6,11.7,13
